AccXMean,AccXSD,AccXSkew,AccXKurtosis,AccXMin,AccXMax,AccYMean,AccYSD,AccYSkew,AccYKurtosis,AccYMin,AccYMax,AccZMean,AccZSD,AccZSkew,AccZKurtosis,AccZMin,AccZMax,GyrXMean,GyrXSD,GyrXSkew,GyrXKurtosis,GyrXMin,GyrXMax,GyrYMean,GyrYSD,GyrYSkew,GyrYKurtosis,GyrYMin,GyrYMax,GyrZMean,GyrZSD,GyrZSkew,GyrZKurtosis,GyrZMin,GyrZMax,TypeOfShot
54.613176533333316,49.45524970940108,0.7145454226085116,-0.8194462204336679,-0.068708,159.794739,-24.78616311666667,28.872701874072007,-1.2873994235281652,1.4860736825475716,-114.412552,19.857092,14.008656816666667,18.299162489270273,1.8326886241644633,2.37360746758097,-1.840087,74.929459,170.34321888333335,390.9574178361925,-0.3910964966739524,1.9880432092223197,-1143.597656,1038.993408,-163.1583373166667,535.802084540573,-1.3152573912521783,2.3234560746397497,-1986.434326,525.588501,-137.23373668333332,351.37644292407026,-0.5208964023723156,-1.095056356910582,-836.14325,297.04129,0.0
67.77526834999999,60.20091468132308,0.2584477430358405,-1.6308624430243885,0.949154,161.22142,-6.325981283333332,33.43759316446266,-1.8178375850759942,3.3974745999069897,-114.960526,64.846092,7.136087783333335,14.411180746112072,1.9819204456557202,4.927976313803067,-10.312159,67.739853,274.5754865166666,418.2778778318037,1.3671825494486574,3.4449607256176895,-720.045959,1934.009766,24.045080666666664,498.97817465919064,-2.494932596119285,5.940796492177595,-1985.770752,434.498535,210.55636043333334,513.4094448644579,-0.23515609234159793,0.7380957067903418,-1066.386353,1450.552368,0.0
58.17295841666666,53.711209037540684,0.5492749803257603,-1.161569514536643,-3.47012,157.480301,-25.23122255,29.913126888927792,-1.2858151410823084,1.2674913695320207,-113.506958,5.73075,11.12390935,18.59844495284678,2.7272374961639456,7.256965636853176,-4.114902,87.295273,211.69994033333325,366.82817630861666,0.05780494219260003,0.7908218025151537,-790.106384,1148.778931,-193.6893189333333,516.629090148032,-1.1329806378656286,1.4593848726617349,-1980.251953,476.160797,-197.43877316666675,392.31318272966996,-0.8926141292444855,-0.12353038935715732,-1219.476685,215.46991,0.0
58.68687533333333,49.04894246186446,0.40172667795117917,-1.040598463813421,-3.421356,156.574722,-15.968193333333328,29.114954566192413,-2.3808131545344082,5.362170372995262,-128.39592,7.545317,8.264521333333338,12.769725284000502,2.288749023581795,5.408006044589834,-2.42265,60.859692,292.1752615500001,435.50131034901597,0.5850018698892515,0.03348639194357883,-585.078247,1359.364868,-0.7272207666667067,553.833859895561,-1.9074529880106994,3.4203163027110772,-1997.664062,682.171143,189.7187884666667,446.66765221491295,-1.257345482543009,1.8558551017407172,-1118.066772,1008.099976,0.0
